Cities,name,address,description,score,url,bonus,latitude,longitude
Grenoble,Hôtel d’Angleterre Grenoble Hyper-Centre,"5, place Victor Hugo, 38000 Grenoble, France","Grenoble - séjournez au cœur de la ville–Excellent emplacement - voir la carteVous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel d’Angleterre Grenoble Hyper-Centre ! Connectez-vous pour économiser.L'Hôtel d'Angleterre Grenoble Hyper-Centre est situé au cœur de Grenoble, face aux jardins de la place Victor Hugo et à seulement 1 minute à pied de l'arrêt de tramway Victor Hugo. Il comporte une connexion Wi-Fi gratuite et un bar sur place.Toutes les chambres sont insonorisées et climatisées. Elles disposent d'un bureau, d'une télévision par satellite à écran LCD et d'un lecteur DVD. Leur salle de bains privative est pourvue d'articles de toilette gratuits. Certaines bénéficient également d'une baignoire d'hydromassage et d'un balcon privé offrant une vue sur le massif du Vercors.Un petit-déjeuner buffet comprenant des plats chauds, froids, sucrés et salés est disponible tous les jours. Un petit-déjeuner continental composé d'une boisson chaude, d'un jus de fruits, d'une viennoiserie, de pain, de beurre et de confiture est également proposé.Un parking souterrain payant est accessible à proximité. L'aéroport de Grenoble-Isère, le plus proche, se trouve à 45 km. C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.L'établissement Hôtel d’Angleterre Grenoble Hyper-Centre accueille des clients Booking.com depuis le 12 juil. 2010.En voir plus",7.6,https://www.booking.com/hotel/fr/tiangleterre.fr.html,    Parking    Connexion Wi-Fi gratuite    Animaux domestiques admis    Chambres familiales    Chambres non-fumeurs    Réception ouverte 24h/24    Bar,45.18920402,5.72537228
Grenoble,Hôtel des Alpes,"45 avenue Felix Vialet, 38000 Grenoble, France","Situé à Grenoble, l'Hôtel des Alpes se trouve à 220 mètres de la gare et à 120 mètres de l'arrêt Gares Tramway. Il propose une connexion Wi-Fi gratuite, une réception ouverte 24h/24 ainsi qu'une réception avec des distributeurs automatiques de boissons.Toutes les chambres sont desservies par un ascenseur et dotées d'une télévision par satellite/câble à écran plat. Leur salle de bains privative est pourvue d'une baignoire ou d'une douche. Vous pourrez utiliser un sèche-cheveux sur demande.Chaque matin, vous pourrez prendre un petit-déjeuner continental dans la salle à manger ou dans le confort de votre chambre. Il se compose de boissons chaudes, de jus de fruits, de pain, de viennoiseries, de beurre ainsi que de confiture.L'Hôtel des Alpes vous accueille à 11 minutes à pied du funiculaire de Grenoble-Bastille. L'établissement dispose d'un parking gratuit pour les vélos. Si vous vous déplacez en voiture, vous pourrez vous garer moyennant des frais supplémentaires. C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,1 pour un séjour à deux.L'établissement Hôtel des Alpes accueille des clients Booking.com depuis le 29 avr. 2013.En voir plus",6.8,https://www.booking.com/hotel/fr/ha-tel-des-alpes.fr.html,    Parking    Connexion Wi-Fi gratuite    Animaux domestiques admis    Chambres familiales    Chambres non-fumeurs    Réception ouverte 24h/24    Enregistrement en ligne disponible,45.19044652,5.71685795
Grenoble,Appartéa Grenoble Alpexpo,"41, rue Maurice Dodéro, 38100 Grenoble, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Appartéa Grenoble Alpexpo ! Connectez-vous pour économiser.L'Appartéa Grenoble Alpexpo est situé à 400 mètres du parc des expositions SAEM Alpexpo, en face de l'arrêt de tramway Grand'Place. Il propose des studios et des appartements avec une connexion Internet gratuite.Tous les logements comprennent la climatisation et une télévision par câble, ainsi qu'une cuisine équipée d'un micro-ondes, d'une cuisinière et d'un réfrigérateur.Lors de votre séjour à l'Appartéa Grenoble Alpexpo, vous pourrez déguster chaque matin un petit-déjeuner buffet. De plus, vous bénéficierez d'un parking public sur place.Enfin, facilement accessible depuis les autoroutes A480 et A41, l'Appartéa Grenoble Alpexpo se trouve à 1 heure en voiture de nombreuses stations de ski. L'établissement Appartéa Grenoble Alpexpo accueille des clients Booking.com depuis le 10 oct. 2007.En voir plus",7.1,https://www.booking.com/hotel/fr/adagio-access-grenoble.fr.html,    Connexion Wi-Fi gratuite    Animaux domestiques admis    Chambres familiales    Chambres non-fumeurs    Équipements pour les personnes handicapées    Réception ouverte 24h/24,45.15999038,5.73111087
Grenoble,Le Hüb - Grenoble,"25 Avenue Doyen Louis Weil, 38000 Grenoble, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Hüb - Grenoble ! Connectez-vous pour économiser.Le Hüb - Grenoble vous accueille à 300 mètres du centre de congrès World Trade Center Grenoble. Il propose un salon commun, un restaurant, un bar et un jardin. Vous y bénéficierez d’une connexion Wi-Fi gratuite et d’un parking privé.Ses hébergements climatisés disposent d’une cuisine entièrement équipée avec coin repas, d’une télévision à écran plat ainsi que d’une salle de bains privative avec baignoire, sèche-cheveux et articles de toilette gratuits. Un micro-ondes, un réfrigérateur, une bouilloire et une machine à café sont également fournis.Cet appart'hôtel sert un petit-déjeuner buffet le matin.Vous disposerez aussi d'une terrasse sur place.Vous séjournerez à 2,7 km du stade des Alpes et à 5 km du parc événementiel AlpExpo. Enfin, l'aéroport de Grenoble-Isère, le plus proche, se trouve à 44 km du Hüb - Grenoble. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,3 pour un séjour à deux.L'établissement Le Hüb - Grenoble accueille des clients Booking.com depuis le 19 sept. 2019.En voir plus",8.2,https://www.booking.com/hotel/fr/le-hub-grenoble.fr.html,    Parking    Connexion Wi-Fi gratuite    Animaux domestiques admis    Chambres familiales    Restaurant    Équipements pour les personnes handicapées    Enregistrement en ligne disponible,45.192873,5.711917
Grenoble,HOME GANUSHA STANDING - 1 CHAMBRE PARKING SECURISE TERRASSE,"145 Avenue Jean Perrot, 38100 Grenoble, France","Offrant une vue sur le jardin, le HOME GANUSHA STANDING - 1 CHAMBRE PARKING SECURISE TERRASSE est situé à Grenoble, à 3,9 km de la gare de Grenoble et à 4,5 km du WTC Grenoble. Situé à 2,3 km d'AlpExpo, l'établissement dispose d'une terrasse et d'un parking privé gratuit.Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une baignoire et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.Vous séjournerez à 1,8 km du Summum et à 2,6 km du stade des Alpes. L'aéroport le plus proche, celui des Alpes-Isère, est situé à 50 km. L'établissement HOME GANUSHA STANDING - 1 CHAMBRE PARKING SECURISE TERRASSE accueille des clients Booking.com depuis le 7 août 2022.En voir plus",9.7,https://www.booking.com/hotel/fr/home-ganusha-standing-1-chambre-parking-securise-terrasse.fr.html,    Parking gratuit    Animaux domestiques admis    Chambres non-fumeurs,45.16897847,5.74140566
Grenoble,Le Berriat - parking - centre ville / gare - Grenoble,"66 Cours Berriat, 38000 Grenoble, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Berriat - parking - centre ville / gare - Grenoble ! Connectez-vous pour économiser.Doté d'une connexion Wi-Fi et d'un parking privé gratuits, l'établissement Le Berriat - parking - centre ville / gare - Grenoble est situé à Grenoble, à seulement 500 mètres de la gare. Cet appartement se trouve à 2,3 km du stade des Alpes et à 4,5 km de la Bastille de Grenoble.Cet appartement comprend une chambre, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un micro-ondes, un réfrigérateur, un lave-linge, un four et des plaques de cuisson.Vous séjournerez à 800 mètres du WTC Grenoble et à 5,3 km d'AlpExpo. L'aéroport le plus proche, celui des Alpes-Isère, est situé à 46 km. C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.L'établissement Le Berriat - parking - centre ville / gare - Grenoble accueille des clients Booking.com depuis le 9 mai 2022.En voir plus",7.6,https://www.booking.com/hotel/fr/le-berriat-parking-centre-ville-gare-grenoble.fr.html,    Parking gratuit    Connexion Wi-Fi gratuite    Animaux domestiques admis,45.1883062,5.7166311
Grenoble,Le Loriot,"5 Cours de la Libération et du Général de Gaulle, 38100 Grenoble, France","Offrant une vue sur la montagne, Le Loriot propose un hébergement avec un balcon et une bouilloire, à environ 1,5 km de la gare de Grenoble. Doté d'une connexion Wi-Fi gratuite, cet appartement se trouve à 1,7 km du WTC Grenoble et à 4,4 km d'AlpExpo.Cet appartement comprend une chambre, une télévision à écran plat, un coin repas ainsi qu'une cuisine équipée d'un lave-vaisselle et d'un micro-ondes. Les serviettes et le linge de lit sont fournis.Vous séjournerez à 2,2 km du stade des Alpes et à 4,6 km du Summum. L'aéroport le plus proche, celui des Alpes-Isère, est situé à 47 km. L'établissement Le Loriot accueille des clients Booking.com depuis le 20 nov. 2022.En voir plus",10E,https://www.booking.com/hotel/fr/le-loriot-grenoble.fr.html,    Connexion Wi-Fi gratuite    Chambres non-fumeurs,45.179702,5.7166497
Grenoble,Hôtel de l'Europe Grenoble hyper-centre,"22 Place Grenette, 38000 Grenoble, France","Grenoble - séjournez au cœur de la ville–Excellent emplacement - voir la carteVous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel de l'Europe Grenoble hyper-centre ! Connectez-vous pour économiser.Situé au cœur de Grenoble, l'Hôtel de l'Europe Grenoble hyper-centre est le plus ancien hôtel de la ville, installé dans un bâtiment datant du XVIIe siècle. Vous bénéficierez d'une connexion Wi-Fi gratuite.Insonorisées et dotées de la climatisation, toutes les chambres sont équipées d'une télévision par satellite à écran plat avec les chaînes Bein Sports, Canal+ et Eurosport. Certaines possèdent un balcon offrant une vue sur la ville.L'Hôtel de l'Europe Grenoble hyper-centre sert chaque matin un petit-déjeuner continental, que vous pourrez déguster en chambre sur demande.L'Hôtel de l'Europe Grenoble hyper-centre est installé à 350 mètres du téléphérique qui monte à la Bastille. La gare de Grenoble est accessible à 1 km ou en 5 minutes en tramway. Enfin, un parking public est accessible à proximité. C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.L'établissement Hôtel de l'Europe Grenoble hyper-centre accueille des clients Booking.com depuis le 12 juil. 2010.En voir plus",8.2,https://www.booking.com/hotel/fr/de-l-europe-grenoble.fr.html,    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Réception ouverte 24h/24,45.19035711,5.72733097
Paris,UCPA SPORT STATION HOSTEL PARIS,"198 Rue d'Aubervilliers, 19e arr., 75019 Paris, France","Idéalement situé dans le 19ème arrondissement. L'UCPA SPORT STATION HOSTEL PARIS est situé à Paris, à 3,1 km de la station de métro Gare du Nord, à 3,1 km de la gare du Nord et à 3,2 km de la station de métro Gare de l'Est. Il se trouve à environ 3,4 km de la gare de l'Est, à 3,6 km du stade de France et à 4,4 km de la salle de concert La Cigale. Offrant une vue sur la ville, cette auberge de jeunesse possède une terrasse, un restaurant et un bar.Toutes les chambres de cette auberge de jeunesse comprennent une armoire. Le linge de lit est fourni.L'UCPA SPORT STATION HOSTEL PARIS sert un petit-déjeuner buffet ou continental.Le personnel de la réception ouverte 24h/24 parle allemand, anglais, espagnol et français.Vous séjournerez à 4,6 km de la station de métro Pigalle et à 4,7 km du Sacré-Cœur. L'aéroport de Paris-Charles-de-Gaulle, le plus proche, est à 17 km. L'établissement UCPA SPORT STATION HOSTEL PARIS accueille des clients Booking.com depuis le 3 mars 2022.En voir plus",8.0,https://www.booking.com/hotel/fr/ucpa-sport-station-hostel-paris.fr.html,    Chambres familiales    Chambres non-fumeurs     Salle de sport superbe     Restaurant    Réception ouverte 24h/24    Terrasse    Bar,48.898133,2.371142
Paris,MEININGER Hotel Paris Porte de Vincennes,"37 Boulevard Carnot, 12e arr., 75012 Paris, France","Situé à Paris, le MEININGER Hotel Paris Porte de Vincennes propose un salon commun, une terrasse, un bar et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Il se trouve à environ 4,1 km de l'opéra Bastille, à 5,4 km de Paris-Gare-de-Lyon et à 6,1 km de la station de métro Gare de l'Est. Vous profiterez d'une cuisine commune et d'une réception ouverte 24h/24.Les chambres comprennent un coin salon, une télévision par câble à écran plat ainsi qu'une salle de bains privative pourvue d'articles de toilette gratuits et d'une douche. Le linge de lit et les serviettes sont fournis.Un petit-déjeuner buffet ou continental est servi sur place.Le MEININGER Hotel Paris Porte de Vincennes se trouve à 6,2 km du centre Pompidou et à 6,4 km de la gare de l'Est. L'aéroport de Paris-Orly, le plus proche, est implanté à 15 km. L'établissement MEININGER Hotel Paris Porte de Vincennes accueille des clients Booking.com depuis le 6 juin 2019.Chaîne hôtelière/marque:Meininger HotelsEn voir plus",7.9,https://www.booking.com/hotel/fr/meininger-paris-porte-de-vincennes.fr.html,    Connexion Wi-Fi gratuite    Chambres familiales    Animaux domestiques admis    Réception ouverte 24h/24    Équipements pour les personnes handicapées    Terrasse    Bar,48.844105,2.413063
Paris,Hotel Eden,"110 rue Blomet, 15e arr., 75015 Paris, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Eden ! Connectez-vous pour économiser.L'Hotel Eden est situé dans le 15ème arrondissement de Paris, à seulement 270 mètres de la station de métro Vaugirard, à 2 km de la Tour Montparnasse et à 1,2 km du parc des expositions de la Porte de Versailles. Il est directement accessible par les transports en commun. Il propose un hammam, une connexion Wi-Fi gratuite et un jardin.Les chambres climatisées sont dotées d'une station d'accueil pour iPod et d'une télévision par satellite à écran plat. Toutes affichent une décoration moderne et comprennent un minibar et une salle de bains privative avec sèche-cheveux.Le petit-déjeuner est servi tous les matins à l'Hotel Eden. Des bars et des restaurants se trouvent dans les environs. L'hôtel est équipé d'un ascenseur et dispose d'une bagagerie.Vous séjournerez à 2 km de la Tour Eiffel, à 2,1 km de la gare Montparnasse-Bienvenüe, à 2,3 km de l'Hôtel des Invalides et à 3 km du Jardin du Luxembourg. C'est le quartier préféré des voyageurs visitant Paris, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.L'établissement Hotel Eden accueille des clients Booking.com depuis le 15 mars 2013.En voir plus",8.6,https://www.booking.com/hotel/fr/eden-paris.fr.html,    Connexion Wi-Fi gratuite    Chambres familiales    Spa et centre de bien-être    Navette aéroport    Chambres non-fumeurs     Salle de sport superbe     Bar,48.84051019,2.29917414
